package,URI,hasLink
package#CloudManagement,domain#R-MWPodLS2,domain#Link-CloudMaster-connectedTo-LogicalSubnet
package#CloudManagement,domain#R-MWPodLS2,domain#Link-CloudMaster-provisionedBy-Host
package#CloudManagement,domain#R-MWPodLS2,domain#Link-CloudWorker-connectedTo-LogicalSubnet
package#CloudManagement,domain#R-MWPodLS2,domain#Link-CloudWorker-provisionedBy-Host
package#CloudManagement,domain#R-MWPodLS2,domain#Link-ClusterIP-overlays-LogicalSubnet
package#CloudManagement,domain#R-MWPodLS2,domain#Link-Pod-provisionedBy-CloudWorker
package#CloudManagement,domain#R-PodCnD,domain#Link-Container-provisionedBy-Pod
package#CloudManagement,domain#R-PodCnD,domain#Link-Container-stores-Data
package#CloudManagement,domain#R-PodCnP,domain#Link-Container-hosts-Process
package#CloudManagement,domain#R-PodCnP,domain#Link-Container-provisionedBy-Pod
package#CloudManagement,domain#R-PodCnPD,domain#Link-Container-hosts-Process
package#CloudManagement,domain#R-PodCnPD,domain#Link-Container-provisionedBy-Pod
package#CloudManagement,domain#R-PodCnPD,domain#Link-Pod-stores-Data
package#CloudManagement,domain#R-PodCnPD,domain#Link-Process-handles-Data
package#CloudManagement,domain#R-PodDCC,domain#Link-Cluster-resourcedBy-DataCentre
package#CloudManagement,domain#R-PodDCC,domain#Link-Pod-managedBy-DataCentre
package#CloudManagement,domain#R-PodDCMC,domain#Link-CloudMaster-managedBy-DataCentre
package#CloudManagement,domain#R-PodDCMC,domain#Link-CloudMaster-provisionedBy-Cluster
package#CloudManagement,domain#R-PodDCMC,domain#Link-Pod-managedBy-DataCentre
package#CloudManagement,domain#R-PodHaH,domain#Link-Pod-provisionedBy-SHost
package#CloudManagement,domain#R-PodHaH,domain#Link-SHost-above-Host
package#CloudManagement,domain#R-PodHhPH,domain#Link-Host-hasPhysicalHost-PhysicalHost
package#CloudManagement,domain#R-PodHhPH,domain#Link-Pod-provisionedBy-Host
package#CloudManagement,domain#R-PodP,domain#Link-Pod-contains-Process
package#DataLifecycle,domain#R-CSDFDA2,domain#Link-AccessFrom-fulfils-DataAsset
package#DataLifecycle,domain#R-CSDFDA2,domain#Link-AccessFrom-usedBy-Service
package#DataLifecycle,domain#R-CSDFDA2,domain#Link-AccessFrom-usedFor-Data
package#DataLifecycle,domain#R-CSDFDA2,domain#Link-AccessTo-usedBy-Client
package#DataLifecycle,domain#R-CSDFDA2,domain#Link-AccessTo-usedFor-Data
package#DataLifecycle,domain#R-CSDFDA2,domain#Link-DataAsset-flows-Data
package#DataLifecycle,domain#R-CSDFDA2,domain#Link-DataAsset-fulfils-AccessTo
package#DataLifecycle,domain#R-DADBsDA,domain#Link-DataAccess-usedBy-Service
package#DataLifecycle,domain#R-DADBsDA,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-DADBsDA,domain#Link-DataAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-DADBsDA,domain#Link-Service-serves-Data
package#DataLifecycle,domain#R-DADS,domain#Link-DataAccess-fulfils-DataCopy
package#DataLifecycle,domain#R-DADS,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataDestination-isDest-Data
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataDestination-usedBy-Service
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataRelay-isSource-Data
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataRelay-usedBy-Process
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataSource-fromSource-AccessFrom
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataSource-fulfils-DataRelay
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataSource-fwdPath-OldDataChannel
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataSource-isSource-Data
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-DataSource-usedBy-Client
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-NewDataChannel-dataChannelFor-DataRelay
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-NewDataChannel-toProc-Service
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-NewDataChannel-usesDataPath-NewDataPath
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-OldDataChannel-dataChannelEnd-DataRelay
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-OldDataChannel-dataChannelFrom-Client
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DADSDCSDD,domain#Link-OldDataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-DADU,domain#Link-DataAccess-fulfils-DataUse
package#DataLifecycle,domain#R-DADU,domain#Link-Service-enablesAccess-DataAccess
package#DataLifecycle,domain#R-DAODADInDF,domain#Link-DataAccess-fulfils-InputAsset
package#DataLifecycle,domain#R-DAODADInDF,domain#Link-Data-containsField-DataField
package#DataLifecycle,domain#R-DAODADInDF,domain#Link-InputAsset-copyOf-Data
package#DataLifecycle,domain#R-DAODADInDF,domain#Link-InputAsset-needsField-DataField
package#DataLifecycle,domain#R-DAODADInDF,domain#Link-OutputAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-DAOiDADInDF,domain#Link-DataAccess-fulfils-InputAsset
package#DataLifecycle,domain#R-DAOiDADInDF,domain#Link-Data-containsField-DataField
package#DataLifecycle,domain#R-DAOiDADInDF,domain#Link-InputAsset-copyOf-Data
package#DataLifecycle,domain#R-DAOiDADInDF,domain#Link-InputAsset-needsField-DataField
package#DataLifecycle,domain#R-DAOiDADInDF,domain#Link-OutputAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-DAOiDADInDF,domain#Link-OutputAsset-includesField-DataField
package#DataLifecycle,domain#R-DAPDADF,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-DAPDADF,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-DAPDADF,domain#Link-DataAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-DAPDADF,domain#Link-Data-containsField-DataField
package#DataLifecycle,domain#R-DAPDADF,domain#Link-Process-receives-Data
package#DataLifecycle,domain#R-DAPpDA,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-DAPpDA,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-DAPpDA,domain#Link-DataAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-DAPpDA,domain#Link-Process-processes-Data
package#DataLifecycle,domain#R-DAVPDA,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-DAVPDA,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-DAVPDA,domain#Link-DataAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-DAVPDA,domain#Link-Vault-controls-DataAsset
package#DataLifecycle,domain#R-DBsDADA,domain#Link-DataAccess-fulfils-DataAsset
package#DataLifecycle,domain#R-DBsDADA,domain#Link-DataAccess-usedBy-Service
package#DataLifecycle,domain#R-DBsDADA,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-DBsDADA,domain#Link-Service-serves-Data
package#DataLifecycle,domain#R-DBsDRDF,domain#Link-DataAccess-usedBy-Service
package#DataLifecycle,domain#R-DBsDRDF,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-DBsDRDF,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-DBsDRDF,domain#Link-DataFlow-flowsIn-Data
package#DataLifecycle,domain#R-DBsDRDF,domain#Link-DataFlow-flowsTo-Service
package#DataLifecycle,domain#R-DBsDRDF,domain#Link-DataFlow-fulfils-DataAccess
package#DataLifecycle,domain#R-DBsDRDF,domain#Link-Service-serves-Data
package#DataLifecycle,domain#R-DC2TDRfDP2,domain#Link-DataAccess-fwdPath-NewDataChannel
package#DataLifecycle,domain#R-DC2TDRfDP2,domain#Link-NewDataChannel-dataChannelFor-DataAccess
package#DataLifecycle,domain#R-DC2TDRfDP2,domain#Link-NewDataChannel-usesDataPath-NewDataPath
package#DataLifecycle,domain#R-DC2TDRfDP2,domain#Link-OldDataChannel-dataChannelEnd-DataAccess
package#DataLifecycle,domain#R-DC2TDRfDP2,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DC2TDRfDP2,domain#Link-OldDataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-DC2TDRrDP2,domain#Link-DataAccess-revPath-NewDataChannel
package#DataLifecycle,domain#R-DC2TDRrDP2,domain#Link-NewDataChannel-dataChannelFor-DataAccess
package#DataLifecycle,domain#R-DC2TDRrDP2,domain#Link-NewDataChannel-usesDataPath-NewDataPath
package#DataLifecycle,domain#R-DC2TDRrDP2,domain#Link-OldDataChannel-dataChannelEnd-DataAccess
package#DataLifecycle,domain#R-DC2TDRrDP2,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DC2TDRrDP2,domain#Link-OldDataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-DC2xfDA2,domain#Link-NewDataChannel-dataChannelEnd-DataDestination
package#DataLifecycle,domain#R-DC2xfDA2,domain#Link-OldDataChannel-dataChannelFor-DataSource
package#DataLifecycle,domain#R-DC2xfDA2,domain#Link-OldDataChannel-extendsFwdFlow-NewDataChannel
package#DataLifecycle,domain#R-DC2xrDA2,domain#Link-NewDataChannel-dataChannelEnd-DataSource
package#DataLifecycle,domain#R-DC2xrDA2,domain#Link-OldDataChannel-dataChannelFor-DataDestination
package#DataLifecycle,domain#R-DC2xrDA2,domain#Link-OldDataChannel-extendsRevFlow-NewDataChannel
package#DataLifecycle,domain#R-DC3,domain#Link-DataChannel-extendsDC-OldDataChannel
package#DataLifecycle,domain#R-DC3,domain#Link-NewDataChannel-extendsDC-DataChannel
package#DataLifecycle,domain#R-DC3xf,domain#Link-DataChannel-extendsFwdFlow-NewDataChannel
package#DataLifecycle,domain#R-DC3xf,domain#Link-OldDataChannel-extendsFwdFlow-DataChannel
package#DataLifecycle,domain#R-DC3xr,domain#Link-DataChannel-extendsRevFlow-NewDataChannel
package#DataLifecycle,domain#R-DC3xr,domain#Link-OldDataChannel-extendsRevFlow-DataChannel
package#DataLifecycle,domain#R-DCDFcV,domain#Link-DataCache-fulfils-DataFlow
package#DataLifecycle,domain#R-DCDFcV,domain#Link-DataFlow-fulfils-DataCache
package#DataLifecycle,domain#R-DCDFcV,domain#Link-Vault-controls-DataFlow
package#DataLifecycle,domain#R-DCDFDF,domain#Link-DataCache-fulfils-DataFlow
package#DataLifecycle,domain#R-DCDFDF,domain#Link-DataFlow-fulfils-DataCache
package#DataLifecycle,domain#R-DCDFDF,domain#Link-DataFlow-includesField-DataField
package#DataLifecycle,domain#R-DDDCDP2,domain#Link-DataAccess-isDest-Data
package#DataLifecycle,domain#R-DDDCDP2,domain#Link-NewDataPath-toProc-Service
package#DataLifecycle,domain#R-DDDCDP2,domain#Link-OldDataChannel-dataChannelFor-DataAccess
package#DataLifecycle,domain#R-DDDCDP2,domain#Link-OldDataChannel-toProc-Process
package#DataLifecycle,domain#R-DDDCDP2,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DDDCDP2,domain#Link-OldDataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-DDDCDP2,domain#Link-OldDataPath-toProc-Process
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-AccessFrom-fulfils-AccessTo
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-AccessFrom-usedBy-FlowsFrom
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-AccessFrom-usedFor-Data
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-AccessTo-revPath-DataChannel
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-AccessTo-usedBy-FlowsTo
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-AccessTo-usedFor-Data
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-DataChannel-dataChannelFor-AccessTo
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-NewDataChannel-dataChannelEnd-AccessFrom
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-NewDataChannel-usesDataPath-NewDataPath
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-OldDataChannel-extendsDC-DataChannel
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-OldDataChannel-fromProc-FlowsTo
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DDDCDS2P,domain#Link-OldDataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataAccess-possDataDest-DataDestination
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataAccess-possRevPath-OldDataChannel
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataChannel-dataChannelFor-DataRelay
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataChannel-toProc-Service
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataChannel-usesDataPath-DataPath
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataDestination-isDest-Data
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataRelay-usedBy-Process
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataSource-isSource-Data
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-DataSource-usedBy-Service
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-OldDataChannel-dataChannelFor-DataAccess
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-OldDataChannel-toProc-Process
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DDDCSDS,domain#Link-OldDataPath-extendsDP-DataPath
package#DataLifecycle,domain#R-DDDPS,domain#Link-DataAccess-isDest-Data
package#DataLifecycle,domain#R-DDDPS,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-DDDPS,domain#Link-DataPath-dataPathFor-Data
package#DataLifecycle,domain#R-DDDPS,domain#Link-DataPath-fromProc-Process
package#DataLifecycle,domain#R-DDDPS,domain#Link-DataPath-toProc-Service
package#DataLifecycle,domain#R-DIDCSDS,domain#Link-DataChannel-dataChannelFor-DataInput
package#DataLifecycle,domain#R-DIDCSDS,domain#Link-DataChannel-toProc-Service
package#DataLifecycle,domain#R-DIDCSDS,domain#Link-DataInput-isDest-Data
package#DataLifecycle,domain#R-DIDCSDS,domain#Link-DataSource-isSource-Data
package#DataLifecycle,domain#R-DIDCSDS,domain#Link-DataSource-usedBy-Service
package#DataLifecycle,domain#R-DODCSDD,domain#Link-DataChannel-dataChannelFor-DataOutput
package#DataLifecycle,domain#R-DODCSDD,domain#Link-DataChannel-toProc-Service
package#DataLifecycle,domain#R-DODCSDD,domain#Link-DataDestination-isDest-Data
package#DataLifecycle,domain#R-DODCSDD,domain#Link-DataDestination-usedBy-Service
package#DataLifecycle,domain#R-DODCSDD,domain#Link-DataOutput-isSource-Data
package#DataLifecycle,domain#R-DODCSDD,domain#Link-DataOutput-usedBy-Client
package#DataLifecycle,domain#R-DP3,domain#Link-DataPath-extendsDP-OldDataPath
package#DataLifecycle,domain#R-DP3,domain#Link-NewDataPath-extendsDP-DataPath
package#DataLifecycle,domain#R-DSDA,domain#Link-DataCopy-fulfils-DataAccess
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataChannel-dataChannelFor-DataRelay
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataChannel-toProc-Service
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataRelay-possDataDest-DataDestination
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataRelay-possRevPath-DataChannel
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataRelay-usedBy-Client
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataSource-fromSource-AccessFrom
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataSource-possDataDest-DataDestination
package#DataLifecycle,domain#R-DSDAfDD,domain#Link-DataSource-usedBy-Service
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-AccessFrom-fulfils-AccessTo
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-AccessFrom-fwdPath-DataChannel
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-AccessFrom-usedBy-FlowsFrom
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-AccessFrom-usedFor-Data
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-AccessTo-usedBy-FlowsTo
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-AccessTo-usedFor-Data
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-DataChannel-dataChannelFor-AccessFrom
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-NewDataChannel-dataChannelEnd-AccessTo
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-NewDataChannel-usesDataPath-NewDataPath
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-OldDataChannel-extendsDC-DataChannel
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-OldDataChannel-fromProc-FlowsFrom
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DSDCDD2P,domain#Link-OldDataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-DSDCDP2,domain#Link-DataAccess-isSource-Data
package#DataLifecycle,domain#R-DSDCDP2,domain#Link-NewDataPath-toProc-Service
package#DataLifecycle,domain#R-DSDCDP2,domain#Link-OldDataChannel-dataChannelFor-DataAccess
package#DataLifecycle,domain#R-DSDCDP2,domain#Link-OldDataChannel-toProc-Process
package#DataLifecycle,domain#R-DSDCDP2,domain#Link-OldDataChannel-usesDataPath-OldDataPath
package#DataLifecycle,domain#R-DSDCDP2,domain#Link-OldDataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-DSDCDP2,domain#Link-OldDataPath-toProc-Process
package#DataLifecycle,domain#R-DSDDF,domain#Link-Data-containsField-DataField
package#DataLifecycle,domain#R-DSDDF,domain#Link-DataCopy-copyOf-Data
package#DataLifecycle,domain#R-DSDPS,domain#Link-DataAccess-isSource-Data
package#DataLifecycle,domain#R-DSDPS,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-DSDPS,domain#Link-DataPath-dataPathFor-Data
package#DataLifecycle,domain#R-DSDPS,domain#Link-DataPath-fromProc-Process
package#DataLifecycle,domain#R-DSDPS,domain#Link-DataPath-toProc-Service
