package,URI,metaLocatedAt,hasControl,isAssertable,hasLevel,independentLevels
package#Network,domain#CAS-Unmanaged-Server,domain#Server,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-Unmanaged-Smartphone,domain#Smartphone,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-Unmanaged-Smartwatch,domain#Smartwatch,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-Unmanaged-Tablet,domain#Tablet,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-Unmanaged-Workstation,domain#Workstation,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-AuthClient,domain#AuthClient,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-AuthService,domain#AuthService,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Cluster,domain#Cluster,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-CoreRouter,domain#CoreRouter,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-LoginService,domain#LoginService,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-MobileClient,domain#MobileClient,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Notebook,domain#Notebook,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-RemoteTerminal,domain#RemoteTerminal,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-RemovableMedia,domain#RemovableMedia,domain#X509,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Router,domain#Router,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Server,domain#Server,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Smartphone,domain#Smartphone,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Smartwatch,domain#Smartwatch,domain#X509,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-SystemProcess,domain#SystemProcess,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Tablet,domain#Tablet,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509-Workstation,domain#Workstation,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-AuthClient,domain#AuthClient,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-AuthService,domain#AuthService,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Cluster,domain#Cluster,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-CoreRouter,domain#CoreRouter,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-LoginService,domain#LoginService,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-MobileClient,domain#MobileClient,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Notebook,domain#Notebook,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-RemoteTerminal,domain#RemoteTerminal,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-RemovableMedia,domain#RemovableMedia,domain#X509ClientVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Router,domain#Router,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Server,domain#Server,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Smartphone,domain#Smartphone,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Smartwatch,domain#Smartwatch,domain#X509ClientVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-SystemProcess,domain#SystemProcess,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Tablet,domain#Tablet,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ClientVerifier-Workstation,domain#Workstation,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-AuthClient,domain#AuthClient,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-AuthService,domain#AuthService,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Cluster,domain#Cluster,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-CoreRouter,domain#CoreRouter,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-LoginService,domain#LoginService,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-MobileClient,domain#MobileClient,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Notebook,domain#Notebook,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-RemoteTerminal,domain#RemoteTerminal,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-RemovableMedia,domain#RemovableMedia,domain#X509ServiceVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Router,domain#Router,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Server,domain#Server,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Smartphone,domain#Smartphone,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Smartwatch,domain#Smartwatch,domain#X509ServiceVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-SystemProcess,domain#SystemProcess,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Tablet,domain#Tablet,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-X509ServiceVerifier-Workstation,domain#Workstation,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-XSSSanitisation-AuthClient,domain#AuthClient,domain#XSSSanitisation,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-XSSSanitisation-AuthService,domain#AuthService,domain#XSSSanitisation,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-XSSSanitisation-LoginService,domain#LoginService,domain#XSSSanitisation,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-XSSSanitisation-RemoteTerminal,domain#RemoteTerminal,domain#XSSSanitisation,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-XSSSanitisation-SystemProcess,domain#SystemProcess,domain#XSSSanitisation,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-AddressReservation-Interface,domain#Interface,domain#AddressReservation,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-BandwidthManagement-Interface,domain#Interface,domain#BandwidthManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-DDoSFiltering-Interface,domain#Interface,domain#DDoSFiltering,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-DisableInterface-Interface,domain#Interface,domain#DisableInterface,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-DisableServiceAccess-ClosedSegment,domain#ClosedSegment,domain#DisableServiceAccess,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-DisableServiceAccess-DeNATSegment,domain#DeNATSegment,domain#DisableServiceAccess,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-DisableServiceAccess-Interface,domain#Interface,domain#DisableServiceAccess,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-DisableServiceAccess-NATSegment,domain#NATSegment,domain#DisableServiceAccess,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-DisableServiceAccess-OpenSegment,domain#OpenSegment,domain#DisableServiceAccess,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-FWBlock-ClosedSegment,domain#ClosedSegment,domain#FWBlock,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-FWBlock-DeNATSegment,domain#DeNATSegment,domain#FWBlock,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-FWBlock-Interface,domain#Interface,domain#FWBlock,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-FWBlock-NATSegment,domain#NATSegment,domain#FWBlock,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#NetworkConnectivity,domain#CAS-FWBlock-OpenSegment,domain#OpenSegment,domain#FWBlock,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-BiometricLock-PrivateSpace,domain#PrivateSpace,domain#BiometricLock,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-ChipAndPINLock-PrivateSpace,domain#PrivateSpace,domain#ChipAndPINLock,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-ContinuousOccupation-PrivateSpace,domain#PrivateSpace,domain#ContinuousOccupation,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-IgnorePhysicalThreats-World,domain#World,domain#IgnorePhysicalThreats,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-IncludePhysicalThreats-World,domain#World,domain#IncludePhysicalThreats,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-PhysicalIDVerifier-PrivateSpace,domain#PrivateSpace,domain#PhysicalIDVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-PhysicalLock-PrivateSpace,domain#PrivateSpace,domain#PhysicalLock,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-PhysicalPatrols-BoundedSpace,domain#BoundedSpace,domain#PhysicalPatrols,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-PhysicalPatrols-PrivateSpace,domain#PrivateSpace,domain#PhysicalPatrols,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Physical,domain#CAS-SecureLocation-PrivateSpace,domain#PrivateSpace,domain#SecureLocation,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-AccessPolicy-BiometricData,domain#BiometricData,domain#AccessPolicy,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-AccessPolicy-GeneticData,domain#GeneticData,domain#AccessPolicy,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-AccessPolicy-HealthData,domain#HealthData,domain#AccessPolicy,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-BreakTheGlass-BiometricData,domain#BiometricData,domain#BreakTheGlass,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-BreakTheGlass-Data,domain#Data,domain#BreakTheGlass,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-BreakTheGlass-GeneticData,domain#GeneticData,domain#BreakTheGlass,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-BreakTheGlass-HealthData,domain#HealthData,domain#BreakTheGlass,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-BreakTheGlass-SensitiveData,domain#SensitiveData,domain#BreakTheGlass,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-BreakTheGlass-SpamData,domain#SpamData,domain#BreakTheGlass,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-ApplicationProcess,domain#ApplicationProcess,domain#ConsentEnforcement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-AuthClient,domain#AuthClient,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-AuthService,domain#AuthService,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-CmdLineProcess,domain#CmdLineProcess,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-DB,domain#DB,domain#ConsentEnforcement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-DataService,domain#DataService,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-DesktopService,domain#DesktopService,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-Editor,domain#Editor,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-EmailClient,domain#EmailClient,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-EmailMX,domain#EmailMX,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-EmailService,domain#EmailService,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-InteractiveApplication,domain#InteractiveApplication,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-LoginService,domain#LoginService,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-RemoteDesktop,domain#RemoteDesktop,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-RemoteTerminal,domain#RemoteTerminal,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-SMSClient,domain#SMSClient,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-ServiceProxy,domain#ServiceProxy,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-SystemProcess,domain#SystemProcess,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-TextEditor,domain#TextEditor,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-WebApp,domain#WebApp,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-WebBrowser,domain#WebBrowser,domain#ConsentEnforcement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentEnforcement-WebClient,domain#WebClient,domain#ConsentEnforcement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentInterface-Adult,domain#Adult,domain#ConsentInterface,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentInterface-Child,domain#Child,domain#ConsentInterface,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentInterface-Human,domain#Human,domain#ConsentInterface,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentManagement-BiometricData,domain#BiometricData,domain#ConsentManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentManagement-Data,domain#Data,domain#ConsentManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentManagement-GeneticData,domain#GeneticData,domain#ConsentManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentManagement-HealthData,domain#HealthData,domain#ConsentManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentManagement-SensitiveData,domain#SensitiveData,domain#ConsentManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ConsentManagement-SpamData,domain#SpamData,domain#ConsentManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ImpersonalData-BiometricData,domain#BiometricData,domain#ImpersonalData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ImpersonalData-Data,domain#Data,domain#ImpersonalData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ImpersonalData-GeneticData,domain#GeneticData,domain#ImpersonalData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ImpersonalData-HealthData,domain#HealthData,domain#ImpersonalData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ImpersonalData-SensitiveData,domain#SensitiveData,domain#ImpersonalData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-ImpersonalData-SpamData,domain#SpamData,domain#ImpersonalData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-StaticData-BiometricData,domain#BiometricData,domain#StaticData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-StaticData-GeneticData,domain#GeneticData,domain#StaticData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-StaticData-HealthData,domain#HealthData,domain#StaticData,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-ApplicationProcess,domain#ApplicationProcess,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-AuthClient,domain#AuthClient,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-AuthService,domain#AuthService,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-CmdLineProcess,domain#CmdLineProcess,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-DB,domain#DB,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-DataService,domain#DataService,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-DesktopService,domain#DesktopService,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-Editor,domain#Editor,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-EmailClient,domain#EmailClient,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-EmailMX,domain#EmailMX,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-EmailService,domain#EmailService,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-InteractiveApplication,domain#InteractiveApplication,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-LoginService,domain#LoginService,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-RemoteDesktop,domain#RemoteDesktop,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-RemoteTerminal,domain#RemoteTerminal,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-SMSClient,domain#SMSClient,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-ServiceProxy,domain#ServiceProxy,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-SystemProcess,domain#SystemProcess,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-TextEditor,domain#TextEditor,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-WebApp,domain#WebApp,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-WebBrowser,domain#WebBrowser,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Privacy,domain#CAS-VitalInterests-WebClient,domain#WebClient,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-AccessControl-ServiceProxy,domain#ServiceProxy,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-AddressWhitelisting-ServiceChannel,domain#ServiceChannel,domain#AddressWhitelisting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-ApplicationFW-ServiceProxy,domain#ServiceProxy,domain#ApplicationFW,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-AuthenticationLimits-ServiceProxy,domain#ServiceProxy,domain#AuthenticationLimits,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-ContinuousAuthVerifier-ServiceProxy,domain#ServiceProxy,domain#ContinuousAuthVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-DisableServiceChannel-ServiceChannel,domain#ServiceChannel,domain#DisableServiceChannel,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-DisabledProcess-ServiceProxy,domain#ServiceProxy,domain#DisabledProcess,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-FormalVerification-ServiceProxy,domain#ServiceProxy,domain#FormalVerification,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-HomomorphicEncryption-ServiceProxy,domain#ServiceProxy,domain#HomomorphicEncryption,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-KeyManagement-ServiceProxy,domain#ServiceProxy,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-Logging-ServiceProxy,domain#ServiceProxy,domain#Logging,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-LowPriority-ServiceProxy,domain#ServiceProxy,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-OneTimeKeyVerifier-ServiceProxy,domain#ServiceProxy,domain#OneTimeKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-OutOfBandKeyVerifier-ServiceProxy,domain#ServiceProxy,domain#OutOfBandKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-Password-ServiceProxy,domain#ServiceProxy,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-PasswordQualityCheck-ServiceProxy,domain#ServiceProxy,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-PasswordReset-ServiceProxy,domain#ServiceProxy,domain#PasswordReset,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-PasswordStore-ServiceProxy,domain#ServiceProxy,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-PasswordVerifier-ServiceProxy,domain#ServiceProxy,domain#PasswordVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-PenetrationTesting-ServiceProxy,domain#ServiceProxy,domain#PenetrationTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-ProcessMonitoring-ServiceProxy,domain#ServiceProxy,domain#ProcessMonitoring,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SecureExecution-ServiceProxy,domain#ServiceProxy,domain#SecureExecution,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SoftwareCertification-ServiceProxy,domain#ServiceProxy,domain#SoftwareCertification,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SoftwarePatched-ServiceProxy,domain#ServiceProxy,domain#SoftwarePatched,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SoftwareTesting-ServiceProxy,domain#ServiceProxy,domain#SoftwareTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SuspendInfectedProcess-ServiceProxy,domain#ServiceProxy,domain#SuspendInfectedProcess,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SuspendInsecureServiceChannel-ServiceChannel,domain#ServiceChannel,domain#SuspendInsecureServiceChannel,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SuspendVulnerableService-ServiceProxy,domain#ServiceProxy,domain#SuspendVulnerableService,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-SuspendVulnerableServiceChannel-ServiceChannel,domain#ServiceChannel,domain#SuspendVulnerableServiceChannel,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#ProcessComms,domain#CAS-TLS-ServiceProxy,domain#ServiceProxy,domain#TLS,TRUE,domain#TrustworthinessLevelSafe,TRUE
